source,target,time,type
26583,67164,50669,m
26583,78855,50669,m
82925,78708,50670,r
29974,82579,50670,m
71937,82803,50670,r
12935,78708,50672,r
97175,87032,50672,r
9639,81700,50672,m
9639,23496,50672,m
68338,82976,50674,r
89153,82701,50675,r
10707,86281,50675,m
82616,57878,50675,m
88935,78708,50675,r
82616,37378,50675,m
95678,82803,50676,r
82867,77705,50677,r
54349,79786,50677,r
71937,78708,50677,r
47190,77177,50677,r
56973,84859,50677,r
39894,74188,50677,m
48507,82128,50678,r
77657,84380,50679,r
49762,80351,50680,r
69018,82976,50680,r
79992,70370,50681,m
79992,43659,50681,m
79992,7599,50681,m
79992,24270,50681,m
80187,30660,50681,m
80187,77653,50681,m
79992,45024,50681,m
53862,88716,50682,r
79513,67465,50682,m
34351,75386,50683,m
34351,3138,50683,m
24533,76548,50683,r
64736,76775,50684,r
80288,82803,50684,r
95142,78834,50685,r
59959,88613,50685,r
108970,86286,50685,r
30745,79954,50686,r
7813,78708,50686,r
82410,74716,50688,m
105168,82943,50688,m
80499,113036,50689,m
80499,40116,50689,m
80499,40117,50689,m
80499,98198,50689,m
80499,40132,50689,m
80499,108673,50689,m
80499,42771,50689,m
88900,87844,50689,m
80499,32672,50689,m
62936,62935,50690,m
874,86286,50691,r
51811,88380,50692,r
9285,82976,50692,r
13201,78429,50692,r
27058,81580,50693,r
113388,80999,50693,r
108463,75386,50694,m
108463,28975,50694,m
91325,82907,50695,m
51132,84117,50695,r
43659,79992,50696,r
79490,8014,50697,m
76303,78834,50697,r
78855,26583,50697,m
78855,108564,50697,m
78855,67164,50697,m
56190,82976,50698,r
21198,88591,50698,r
98069,78708,50698,r
37388,84865,50700,r
74716,87366,50700,m
22298,79697,50701,r
36837,84859,50702,r
29721,78972,50703,r
49382,49383,50704,r
27872,78708,50705,r
80520,109370,50705,m
80520,110272,50705,m
80520,3095,50705,m
80520,80547,50705,m
80520,40773,50705,m
80520,52125,50705,m
80520,38808,50705,m
80520,89661,50705,m
3825,77177,50707,r
25922,84859,50707,r
21198,88591,50707,r
96140,78429,50709,r
44947,84117,50710,r
18745,80999,50712,r
62595,87641,50713,r
87959,2259,50713,m
30488,77705,50714,r
60704,88430,50715,m
54137,80999,50716,r
82616,57878,50717,m
82616,36268,50717,m
48263,82976,50717,r
485,77382,50718,r
97303,85818,50718,r
112184,78708,50719,r
80759,84859,50719,r
7255,77177,50720,r
74767,10861,50720,m
74767,5284,50720,m
4451,86281,50720,m
87032,76451,50720,m
87032,116816,50720,m
560,77382,50721,r
74401,105586,50723,m
74401,65269,50723,m
74401,87447,50723,m
98072,78708,50723,r
109681,85818,50723,r
32380,85758,50723,m
108948,76154,50723,m
21198,88591,50726,r
11675,87296,50726,r
114121,78708,50727,r
75804,65408,50727,m
75804,61796,50727,m
75804,81264,50727,m
75804,61795,50727,m
74152,82803,50727,r
79277,86718,50729,m
68574,82803,50730,r
63704,79992,50730,r
103909,39327,50733,r
6209,85330,50733,r
76620,47734,50733,m
76620,74767,50733,m
25492,78708,50733,r
28890,82579,50733,m
76620,81642,50733,m
74112,81113,50734,m
21198,88591,50734,r
88688,84380,50734,r
86012,85118,50736,m
13231,84419,50737,m
84236,115838,50737,m
74188,9101,50737,m
63129,84733,50738,r
69803,74872,50738,m
60402,77216,50739,r
64146,82803,50739,r
82852,62078,50739,m
60323,83463,50740,r
47527,77216,50740,r
103826,80999,50742,r
56905,84859,50742,r
78558,75386,50743,m
26583,108564,50745,m
26583,78855,50745,m
26583,67164,50745,m
102209,86381,50746,m
66643,78708,50746,r
49127,78708,50750,r
52520,87641,50752,r
94143,82976,50752,r
65269,105586,50753,m
65269,74401,50753,m
65269,87447,50753,m
73541,80552,50754,r
105146,82976,50754,r
106298,77216,50754,r
30260,86881,50756,r
94173,78708,50757,r
52525,78429,50758,r
92577,7019,50758,r
25548,84865,50759,r
1650,80385,50759,r
3282,75727,50760,r
88935,78708,50760,r
88234,88591,50762,r
51313,81204,50762,r
106892,85235,50762,m
106892,35196,50762,m
78466,78708,50765,r
19808,74282,50765,r
13178,82260,50766,m
26657,87750,50766,m
26657,83201,50766,m
26657,5965,50766,m
78834,27748,50767,m
73259,80999,50768,r
6579,84865,50768,r
64217,80999,50771,r
63568,79917,50771,m
14603,82803,50772,r
17479,74401,50773,m
17479,79137,50773,m
8539,88693,50773,r
92060,78972,50774,r
64408,82205,50775,m
94698,74282,50775,r
80650,80999,50775,r
860,80385,50775,r
113259,78708,50776,r
68771,76775,50777,r
95558,75386,50777,m
79992,43659,50778,m
79992,108635,50778,m
79992,73664,50778,m
23616,79917,50778,m
79992,103909,50778,m
82986,85818,50779,r
63325,75451,50780,r
105172,86481,50781,m
78855,67164,50784,m
78855,26583,50784,m
78855,108564,50784,m
29523,88007,50785,r
21903,82360,50785,m
61009,86691,50787,r
21908,78708,50787,r
35439,83463,50787,r
63814,82852,50788,m
74332,86281,50788,m
29519,88007,50789,r
80315,82976,50789,r
112339,85616,50789,r
83883,59328,50789,m
46287,75386,50789,m
46287,3138,50789,m
78534,40773,50791,m
22177,8410,50791,m
78534,27304,50791,m
100593,85977,50791,m
22177,82128,50791,m
29523,88007,50795,r
84852,76548,50798,r
74188,41561,50798,m
74188,2642,50798,m
74188,2641,50798,m
74188,2640,50798,m
18641,86984,50798,r
74188,27450,50798,m
74188,44488,50798,m
94109,88007,50798,r
78535,78708,50798,r
74188,49286,50798,m
74139,77104,50799,m
100489,81282,50799,r
112935,82976,50800,r
74872,69803,50801,m
48263,87540,50801,r
81113,74112,50802,m
103909,93655,50803,r
37473,75077,50803,r
3788,82616,50803,r
8497,86691,50804,r
74716,13396,50804,m
18545,84733,50805,r
34613,88591,50808,r
115252,84274,50811,m
115252,58098,50811,m
54061,83453,50811,r
12712,84865,50811,r
25692,85873,50812,m
107951,74872,50813,m
28022,75386,50813,m
81127,88613,50813,r
20538,74282,50814,r
87497,87641,50814,r
107294,85288,50814,m
107294,97029,50814,m
107294,41769,50814,m
82852,76476,50815,m
82852,62078,50815,m
104867,74282,50816,r
51136,84117,50816,r
82092,108064,50817,m
75429,75153,50817,m
47215,82579,50817,m
47215,101494,50817,m
47215,78654,50817,m
65816,79954,50817,r
26588,79857,50818,m
61359,86984,50819,r
4183,87540,50819,r
32564,84117,50820,r
116777,88613,50820,r
113948,75386,50822,m
69894,75153,50823,m
52534,75727,50825,r
10875,84117,50825,r
40881,85998,50825,r
3067,86691,50827,r
91272,84117,50827,r
91495,85998,50827,r
3447,82976,50829,r
81440,74282,50830,r
65816,79954,50832,r
2518,74282,50832,r
11006,78429,50832,r
67465,74872,50834,r
11639,80050,50834,r
43961,75727,50834,r
11639,75409,50834,r
11782,85998,50834,r
11639,84332,50834,r
34186,88007,50835,r
74541,58098,50835,m
79992,44161,50835,m
4829,53945,50837,m
81778,74282,50837,r
4829,74078,50837,m
78534,27304,50838,m
116511,78090,50839,r
82092,1955,50840,m
11074,75386,50840,m
82092,111596,50840,m
78834,110501,50840,m
116756,84236,50840,r
78834,103265,50840,m
11782,85998,50840,r
106788,75727,50842,r
107294,85288,50842,m
81778,74282,50842,r
87316,75153,50842,m
74188,41561,50843,m
74188,44488,50843,m
74188,27450,50843,m
74188,49286,50843,m
74188,2640,50843,m
74188,2641,50843,m
74188,2642,50843,m
7354,74282,50844,r
75561,74716,50844,m
99809,76446,50846,m
45167,85288,50846,r
56190,82976,50846,r
80520,52125,50846,m
80520,40773,50846,m
28216,85998,50847,r
64963,75386,50848,m
64690,88613,50849,r
80062,82128,50849,m
48836,74282,50850,r
42295,80999,50850,r
105841,79992,50852,r
74401,105586,50853,m
60757,74282,50853,r
74401,65269,50853,m
74401,87447,50853,m
62935,82976,50854,r
74112,81113,50856,m
58963,74282,50856,r
96132,77216,50858,m
1688,74282,50859,r
97029,81185,50860,r
15806,84865,50861,r
80724,88613,50861,r
74767,5284,50862,m
34121,75021,50862,r
81523,63118,50863,m
9821,79992,50863,r
91215,77356,50863,r
65816,79954,50863,r
102170,76557,50864,r
31108,77584,50864,r
55789,87617,50865,r
60908,82205,50865,m
62936,82976,50866,r
74452,82976,50866,r
60607,81712,50868,m
87846,85554,50870,m
11734,86131,50873,r
4415,84236,50873,r
95678,88716,50873,r
2284,84236,50874,r
67665,76557,50874,r
12075,75386,50875,m
115262,88613,50875,r
41203,80999,50875,r
92318,88613,50878,r
67830,79375,50879,m
65816,79954,50882,r
72484,81383,50884,r
40795,86171,50884,r
41203,80999,50885,r
10803,88406,50885,m
25624,88305,50886,m
79426,18694,50886,m
79426,30859,50887,m
42495,79697,50887,r
64739,79992,50887,r
84733,16811,50889,m
84733,90452,50889,m
112868,88613,50892,r
75793,69955,50893,m
60620,77356,50893,r
41203,80999,50893,r
42550,80520,50894,r
58733,77675,50894,r
43409,80415,50896,r
115483,84419,50896,m
82986,77675,50896,r
29135,86131,50897,r
101090,79992,50898,r
1259,80619,50898,r
104242,86171,50898,r
65269,105586,50899,m
65269,87447,50899,m
61359,86984,50899,r
65269,74401,50899,m
41203,80999,50899,r
30064,79850,50900,m
89153,74282,50901,r
94684,79992,50902,r
75077,105467,50906,m
113259,81282,50906,r
58649,80415,50907,r
15469,87750,50908,m
52521,79992,50909,r
101586,74282,50909,r
87032,4493,50910,m
79524,74282,50913,r
69409,77675,50913,r
98874,86984,50913,r
90452,84733,50914,m
90452,16811,50914,m
9657,78834,50914,r
45100,87296,50915,r
65816,79954,50917,r
106636,81282,50917,r
64739,79992,50917,r
70666,76557,50918,r
11063,96473,50918,r
91720,77675,50918,r
58963,74282,50918,r
72641,87177,50918,r
43993,81282,50919,r
78793,75386,50919,m
76941,74282,50920,r
16795,80619,50923,r
36547,80415,50924,r
40445,87750,50925,m
40445,83201,50925,m
40445,5965,50925,m
57217,79917,50925,m
112957,80520,50926,r
15363,86171,50926,r
36892,77216,50926,m
109144,81236,50927,r
65816,79954,50927,r
52369,80012,50928,r
68467,75386,50928,m
582,74282,50930,r
61331,76919,50931,r
52847,81282,50931,r
72190,86131,50932,r
20065,74647,50933,r
81287,30442,50934,m
7354,74282,50935,r
76466,99216,50935,m
63215,85977,50937,m
63215,18547,50937,m
55411,85634,50937,r
96486,81282,50937,r
74595,80307,50938,m
12301,88693,50939,r
56821,97272,50940,m
56821,5325,50940,m
56821,102929,50940,m
56821,74312,50940,m
56821,76072,50940,m
56821,57559,50940,m
79381,75860,50941,m
74716,105295,50941,m
2320,80012,50941,r
108729,80520,50942,r
42696,82907,50943,m
42696,8552,50943,m
100244,80999,50947,r
12990,85212,50948,m
84593,84230,50948,r
64958,86786,50950,r
96007,80999,50950,r
65269,74401,50951,m
65269,87447,50951,m
65269,105586,50951,m
80142,36015,50952,m
59356,84230,50953,r
78554,84161,50954,m
95975,75153,50955,m
100244,80999,50955,r
74941,77177,50956,r
33875,88411,50957,r
102210,81908,50959,m
74540,80486,50959,r
82697,77356,50960,r
84196,86786,50962,r
12851,84492,50962,r
76466,99216,50962,m
24990,79992,50962,r
24981,85288,50963,r
37788,82777,50964,r
113793,86281,50965,m
47055,77356,50965,r
74781,84666,50966,r
116777,84836,50967,r
25183,86381,50967,m
75077,88873,50968,m
101181,83463,50969,r
78200,86410,50970,r
74716,82410,50971,m
12195,86171,50971,r
91061,80385,50972,r
103852,80999,50972,r
115218,82519,50973,r
74767,82278,50974,m
74767,34363,50974,m
74767,5284,50974,m
74767,105778,50974,m
6641,79992,50974,r
72132,83073,50976,r
3861,82976,50976,r
87357,823,50977,m
86116,27560,50978,m
86116,25505,50978,m
86116,3549,50978,m
86116,86269,50978,m
86116,79629,50978,m
90938,84666,50979,r
103909,110562,50980,r
6682,82071,50981,m
6682,81190,50981,m
6682,46425,50981,m
6682,64306,50981,m
6682,105430,50981,m
6682,79394,50981,m
6682,85288,50981,m
100379,85732,50981,m
1603,81282,50981,r
6682,48283,50981,m
97303,81282,50983,r
70344,84859,50983,r
62936,62935,50985,m
45407,86212,50986,m
99794,80909,50986,r
106673,79992,50987,r
65816,79954,50989,r
86984,61359,50992,m
80156,86691,50993,r
18666,75021,50993,r
72484,81383,50993,r
40537,83453,50994,r
65747,79917,50995,m
89153,81282,50995,r
15614,86881,50995,r
28434,74936,50995,r
32348,75386,50996,m
84733,90452,50996,m
84733,16811,50996,m
16801,75153,50997,m
104599,84492,50998,r
70562,80999,50999,r
66624,78429,50999,r
60998,85235,51000,m
6954,83463,51000,r
49959,79992,51000,r
42680,86881,51002,r
68124,83504,51002,m
68124,83497,51002,m
76466,99216,51003,m
82415,76434,51003,r
100244,80999,51005,r
101321,85554,51005,m
92349,86798,51005,r
82943,93403,51007,m
82943,47442,51007,m
82943,83727,51007,m
84825,88405,51008,r
34475,78746,51008,r
84825,88405,51010,r
90938,84666,51010,r
77255,77356,51012,r
115109,77356,51014,r
86661,75386,51015,m
25230,88693,51015,r
4740,88693,51015,r
63781,75079,51015,r
86106,88693,51016,r
115109,77356,51016,r
67816,77356,51017,r
64739,79992,51018,r
57561,79954,51018,r
85551,115624,51019,m
35285,78320,51019,r
107090,84419,51020,m
106090,86798,51020,r
92651,75079,51020,r
63781,75079,51020,r
52030,83345,51020,r
18283,86171,51020,r
87206,3882,51021,m
84175,70208,51022,m
16060,86787,51022,r
14542,77216,51022,r
63226,83345,51022,r
84743,86353,51024,r
36658,85977,51025,m
23677,75079,51026,r
82784,88124,51026,r
16658,86691,51026,r
74872,107951,51027,m
25692,85873,51027,m
101474,77356,51028,r
112073,85818,51029,r
49455,75386,51029,m
49455,105500,51029,m
49455,41887,51029,m
51203,79992,51030,r
76697,77356,51030,r
42344,86798,51030,r
1523,80612,51032,m
7198,81383,51032,r
70740,80486,51033,r
77531,46052,51033,m
59959,81282,51036,r
95678,86787,51036,r
90452,84733,51037,m
90452,16811,51037,m
24275,80012,51037,r
100999,77177,51038,r
37595,83073,51038,r
25647,75153,51039,m
35900,82616,51039,r
102616,82976,51040,r
2520,88124,51041,r
43861,79992,51042,r
114494,76775,51042,r
79490,53947,51043,m
25492,86787,51043,r
88528,47493,51045,m
88528,14114,51045,m
92764,86881,51046,r
74112,74457,51046,m
8091,86787,51047,r
77216,30763,51050,m
28917,80385,51050,r
82360,54227,51050,m
82360,21903,51050,m
38196,78223,51050,r
25177,82943,51051,r
55790,80486,51052,r
44488,2642,51053,m
44488,41561,51053,m
44488,2641,51053,m
44488,27450,51053,m
44488,49286,51053,m
44488,74188,51053,m
44488,2640,51053,m
109819,86867,51055,r
19505,86787,51055,r
103114,85288,51055,r
13835,80385,51055,r
42384,79992,51055,r
77394,80999,51056,r
102731,79037,51057,r
14591,86881,51057,r
23069,79358,51059,r
49600,75386,51061,m
49600,64615,51061,m
49600,60066,51061,m
74401,105586,51062,m
74401,87447,51062,m
51203,79992,51062,r
19354,80909,51062,r
74401,65269,51062,m
64967,75386,51065,m
105195,80385,51065,r
13885,85330,51065,r
60714,86867,51065,r
82022,83463,51066,r
50948,86363,51066,r
93874,77380,51067,m
66912,78223,51067,r
45083,79358,51069,r
19444,80999,51069,r
29921,82976,51072,r
97262,86881,51074,r
93085,84117,51074,r
72852,81282,51075,r
43718,87617,51075,r
83504,83497,51076,m
42510,85455,51076,m
42510,80859,51076,m
83504,68124,51076,m
93131,88565,51077,m
74934,86274,51077,m
114412,76919,51078,r
106673,79992,51078,r
34661,86708,51078,m
114284,81236,51080,m
110234,86881,51081,r
24114,74936,51083,r
31019,80385,51084,r
50174,1793,51085,r
8395,80619,51087,r
78408,86786,51088,r
33459,74406,51089,r
55349,82519,51089,r
3882,87206,51089,m
105894,74406,51089,r
113550,86881,51089,r
63777,74406,51089,r
36331,75386,51089,m
78104,10580,51090,r
27304,80012,51091,r
28244,82360,51091,r
82777,93514,51092,m
82777,65828,51092,m
82777,5326,51092,m
82777,61424,51092,m
82777,37788,51092,m
55347,82519,51092,r
74716,75561,51093,m
5830,85644,51095,r
2320,80012,51096,r
28815,74406,51098,r
55347,82519,51098,r
114802,79850,51099,m
17676,74716,51100,m
58763,80909,51102,r
103909,66785,51102,r
50569,79992,51103,r
20776,75153,51103,m
62936,82976,51104,r
71602,85330,51104,r
23820,86881,51104,r
16583,78834,51104,m
16583,15355,51104,m
16583,84428,51104,m
16583,106211,51104,m
16583,112470,51104,m
54950,107894,51105,r
9105,81448,51107,r
9517,78223,51109,r
64116,80486,51110,r
28677,77216,51111,m
28677,93683,51111,m
4734,84048,51114,m
38139,77216,51114,m
4734,45219,51114,m
55789,87617,51114,r
67153,80612,51114,m
36331,75386,51115,m
74595,80307,51117,m
45445,87750,51117,m
45445,83201,51117,m
45445,5965,51117,m
98660,77068,51118,r
62935,82976,51118,r
78834,53348,51118,m
37933,80999,51119,r
116400,82825,51119,m
29264,80012,51119,r
46701,86881,51120,r
30531,82144,51121,r
46011,86867,51122,r
87206,3882,51125,m
105430,81190,51125,r
2320,80012,51125,r
86363,95937,51125,m
31288,79992,51125,r
42163,85288,51125,m
1603,81282,51125,r
50174,80290,51125,r
42163,40773,51125,m
36172,88841,51126,r
81085,81282,51126,r
93776,77216,51130,m
83504,83497,51131,m
99155,76446,51131,m
112881,78223,51131,r
83504,68124,51131,m
78169,76919,51132,r
27872,81448,51133,r
6631,6373,51136,m
100321,86281,51137,m
97035,47480,51139,m
97035,92089,51139,m
97035,92219,51139,m
97035,19141,51139,m
97035,84775,51139,m
97035,43961,51139,m
97035,25147,51139,m
97035,74188,51139,m
94029,79988,51142,m
63694,83453,51142,r
109596,79992,51144,r
74255,86691,51144,r
90938,84666,51146,r
70120,78495,51147,m
27589,83453,51148,r
17833,81282,51149,r
86933,86881,51150,r
10133,77561,51150,m
10133,24563,51150,m
113352,80612,51151,m
100923,92863,51153,m
100923,75153,51153,m
104949,76919,51154,r
15286,82907,51154,m
63790,82976,51155,r
94239,75729,51156,m
74934,86274,51157,m
108,76919,51158,r
24277,80012,51159,r
27589,83453,51160,r
81278,9648,51161,m
74078,4829,51161,m
74078,53945,51161,m
54458,76446,51164,m
54458,76446,51164,m
54458,76446,51164,m
54458,76446,51164,m
54458,76446,51164,m
54458,76446,51164,m
72873,80909,51164,r
56492,80612,51165,m
46052,86363,51166,r
30011,76919,51167,r
73259,80909,51168,r
86410,96910,51168,m
114413,75018,51169,r
24272,80012,51170,r
86171,12195,51170,m
86171,11914,51170,m
114055,85288,51170,m
114055,97911,51170,m
114055,40773,51170,m
99688,82579,51171,m
46614,79358,51171,r
51493,86787,51171,r
85644,116766,51172,m
103538,83463,51172,r
113489,77608,51173,r
83504,68124,51175,m
83504,83497,51175,m
43597,86363,51178,r
82763,77412,51179,m
107938,81190,51180,r
67805,88841,51181,r
60697,81282,51182,r
69150,81278,51184,m
80909,73259,51185,m
80909,107410,51185,m
81485,50222,51186,m
81485,61283,51186,m
81485,12195,51186,m
109948,83463,51187,r
88604,78834,51187,r
2500,25231,51188,m
4764,75021,51188,r
105408,87078,51189,r
11383,86363,51189,r
51650,82519,51190,r
89342,79429,51191,r
6124,80999,51191,r
66195,85977,51193,m
102381,86867,51193,r
14742,80999,51194,r
82097,56179,51196,m
82097,33195,51196,m
103323,80012,51196,r
70215,80385,51197,r
54334,81190,51198,r
56179,82097,51199,r
109442,83550,51203,r
89235,80909,51203,r
40073,75386,51204,m
86794,80909,51207,r
48162,84847,51207,r
6635,83550,51208,r
21487,73931,51209,r
104603,75386,51210,m
92437,81190,51214,r
19157,20581,51215,m
19157,36511,51215,m
27872,80120,51215,r
19157,74112,51215,m
79067,79614,51216,r
102876,85288,51217,r
44419,75153,51217,m
25231,86173,51219,r
29749,75860,51219,m
74767,4637,51220,m
74767,97911,51220,m
74767,38705,51220,m
74767,108729,51220,m
74539,77681,51222,m
80759,83550,51223,r
111968,80120,51223,r
51745,81287,51223,r
48908,79429,51224,r
73363,81190,51226,r
82410,74716,51226,m
93909,81485,51227,r
16843,79614,51228,r
49133,79429,51229,r
23634,86131,51229,r
92294,83550,51230,r
46614,79358,51232,r
34133,86787,51232,r
82540,79429,51233,r
78475,75153,51234,m
80909,107183,51235,m
80909,35078,51235,m
80909,9617,51235,m
80909,66829,51235,m
80909,14188,51235,m
80909,48715,51235,m
80909,17539,51235,m
80909,86312,51235,m
80909,52103,51235,m
38703,81190,51235,r
7318,86131,51237,r
68462,78249,51237,r
76402,82144,51238,r
50222,81485,51241,m
50222,61283,51241,m
50222,12195,51241,m
116766,85644,51242,m
7453,80797,51242,r
105168,82943,51244,m
105168,47442,51244,m
105168,93403,51244,m
105168,83727,51244,m
67153,80612,51244,m
69993,77160,51244,r
24428,88841,51246,r
13192,78855,51247,r
65397,81085,51247,r
14026,76557,51247,r
38778,86787,51248,r
94786,81282,51250,r
7453,80797,51251,r
33973,78031,51252,m
84283,59328,51252,m
77640,64511,51252,m
62936,62935,51254,m
60233,86171,51255,r
55350,82519,51256,r
110088,86691,51256,r
103586,86380,51256,r
93683,80290,51256,r
60635,77216,51257,m
55614,88693,51257,r
94786,81282,51258,r
11113,86380,51258,m
93812,82579,51259,m
42328,74779,51260,r
69230,81282,51262,r
78250,86787,51262,r
92437,81190,51262,r
82787,82169,51263,r
70500,85554,51264,m
16060,76557,51264,r
83313,82519,51265,r
56461,87617,51265,r
